Year,Rank,Player,Club,Nationality,Points,P1,P2,P3,P4,P5,Votes,RankPts,Share,Percent,Voted
1996,26,Manuel Rui Costa,Fiorentina,Portugal,2,0,0,0,1,0,1,1.9,0.0026,0.0078,0.0196
1996,28,Ronald de Boer,Ajax,Netherlands,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1996,28,Luis Figo,FC Barcelona,Portugal,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1996,28,Brian Laudrup,Glasgow Rangers,Denmark,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1996,28,Sergi Barjuan,FC Barcelona,Spain,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1996,28,Zinedine Zidane,Juventus,France,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1997,1,Ronaldo,Internazionale,Brazil,222,38,5,4,0,0,47,50.0,0.2902,0.8706,0.9216
1997,2,Predrag Mijatovic,Real Madrid CF,Yugoslavia,68,2,10,4,2,2,20,25.0,0.0889,0.2667,0.3922
1997,3,Zinedine Zidane,Juventus,France,63,2,3,9,6,2,22,16.7,0.0824,0.2471,0.4314
1997,4,Dennis Bergkamp,Arsenal,Netherlands,57,2,8,3,1,4,18,12.5,0.0745,0.2235,0.3529
1997,5,Roberto Carlos,Real Madrid CF,Brazil,47,2,4,2,7,1,16,10.0,0.0614,0.1843,0.3137
1997,6,Andreas Möller,Borussia Dortmund,Germany,40,1,5,2,3,3,14,8.3,0.0523,0.1569,0.2745
1997,7,Raúl González,Real Madrid CF,Spain,35,0,5,3,2,2,12,7.1,0.0458,0.1373,0.2353
1997,8,Peter Schmeichel,Manchester United,Denmark,19,0,0,4,2,3,9,6.3,0.0248,0.0745,0.1765
1997,9,Matthias Sammer,Borussia Dortmund,Germany,16,1,2,1,0,0,4,5.6,0.0209,0.0627,0.0784
1997,9,Christian Vieri,Atlético Madrid,Italy,16,0,0,2,3,4,9,5.6,0.0209,0.0627,0.1765
1997,11,Youri Djorkaeff,Internazionale,France,15,1,0,2,1,2,6,4.5,0.0196,0.0588,0.1176
1997,11,Jürgen Köhler,Borussia Dortmund,Germany,15,0,1,2,2,1,6,4.5,0.0196,0.0588,0.1176
1997,13,Luis Enrique Martínez,FC Barcelona,Spain,14,0,1,2,1,2,6,3.8,0.0183,0.0549,0.1176
1997,14,Luis Figo,FC Barcelona,Portugal,12,0,1,1,2,1,5,3.6,0.0157,0.0471,0.0980
1997,15,Gianfranco Zola,Chelsea,Italy,11,1,0,0,2,2,5,3.3,0.0144,0.0431,0.0980
1997,15,Krassimir Balakov,VfB Stuttgart,Bulgaria,11,0,1,1,1,2,5,3.3,0.0144,0.0431,0.0980
1997,17,Didier Deschamps,Juventus,France,10,0,2,0,0,2,4,2.9,0.0131,0.0392,0.0784
1997,17,Fernando Hierro,Real Madrid CF,Spain,10,0,1,1,1,1,4,2.9,0.0131,0.0392,0.0784
1997,17,Clarence Seedorf,Real Madrid CF,Netherlands,10,0,1,1,1,1,4,2.9,0.0131,0.0392,0.0784
1997,20,Alessandro Del Piero,Juventus,Italy,9,1,0,0,2,0,3,2.5,0.0118,0.0353,0.0588
1997,20,Alan Shearer,Newcastle United,England,9,0,0,2,1,1,4,2.5,0.0118,0.0353,0.0784
1997,20,David Beckham,Manchester United,England,9,0,0,1,2,2,5,2.5,0.0118,0.0353,0.0980
1997,23,Gabriel Batistuta,Fiorentina,Argentina,7,0,0,0,2,3,5,2.2,0.0092,0.0275,0.0980
1997,24,Olaf Thon,Schalke 04,Germany,6,0,1,0,1,0,2,2.1,0.0078,0.0235,0.0392
1997,25,Juninho Oswaldo,Atlético Madrid,Brazil,5,0,0,1,1,0,2,2.0,0.0065,0.0196,0.0392
1997,25,Paulo Manuel Sousa,Borussia Dortmund,Portugal,5,0,0,0,2,1,3,2.0,0.0065,0.0196,0.0588
1997,25,Lilian Thuram,Parma,France,5,0,0,0,1,3,4,2.0,0.0065,0.0196,0.0784
1997,28,Ryan Giggs,Manchester United,Wales,4,0,0,0,2,0,2,1.8,0.0052,0.0157,0.0392
1997,29,Oliver Bierhoff,Udinese,Germany,3,0,0,1,0,0,1,1.7,0.0039,0.0118,0.0196
1997,29,Angelo Peruzzi,Juventus,Italy,3,0,0,1,0,0,1,1.7,0.0039,0.0118,0.0196
1997,29,Raí Souza de Oliveira,Paris Saint-Germain,Brazil,3,0,0,1,0,0,1,1.7,0.0039,0.0118,0.0196
1997,32,Victor Ikpeba,AS Monaco,Nigeria,2,0,0,0,0,2,2,1.6,0.0026,0.0078,0.0392
1997,33,Laurent Blanc,Olympique Marseille,France,1,0,0,0,0,1,1,1.5,0.0013,0.0039,0.0196
1997,33,Ciro Ferrara,Juventus,Italy,1,0,0,0,0,1,1,1.5,0.0013,0.0039,0.0196
1997,33,Rivaldo,FC Barcelona,Brazil,1,0,0,0,0,1,1,1.5,0.0013,0.0039,0.0196
1997,33,Bent Skammelsrud,Rosenborg,Norway,1,0,0,0,0,1,1,1.5,0.0013,0.0039,0.0196
1998,1,Zinedine Zidane,Juventus,France,244,45,4,1,0,0,50,50.0,0.3190,0.9569,0.9804
1998,2,Davor Šuker,Real Madrid CF,Croatia,68,1,5,7,9,4,26,25.0,0.0889,0.2667,0.5098
1998,3,Ronaldo,Internazionale,Brazil,66,0,8,6,5,6,25,16.7,0.0863,0.2588,0.4902
1998,4,Michael Owen,Liverpool,England,51,0,3,7,6,6,22,12.5,0.0667,0.2000,0.4314
1998,5,Rivaldo,FC Barcelona,Brazil,45,1,6,4,1,2,14,10.0,0.0588,0.1765,0.2745
1998,6,Gabriel Batistuta,Fiorentina,Argentina,43,1,2,6,4,4,17,8.3,0.0562,0.1686,0.3333
1998,7,Lilian Thuram,Parma,France,36,0,5,4,1,2,12,7.1,0.0471,0.1412,0.2353
1998,8,Edgar Davids,Juventus,Netherlands,28,0,4,0,4,4,12,6.3,0.0366,0.1098,0.2353
1998,8,Dennis Bergkamp,Arsenal,Netherlands,28,0,3,2,3,4,12,6.3,0.0366,0.1098,0.2353
1998,10,Marcel Desailly,Chelsea,France,19,0,2,2,2,1,7,5.0,0.0248,0.0745,0.1373
1998,11,Frank de Boer,Ajax,Netherlands,17,0,1,2,3,1,7,4.5,0.0222,0.0667,0.1373
1998,12,Emmanuel Petit,Arsenal,France,16,0,1,3,1,1,6,4.2,0.0209,0.0627,0.1176
1998,13,Roberto Carlos,Real Madrid CF,Brazil,13,0,2,0,2,1,5,3.8,0.0170,0.0510,0.0980
1998,14,Laurent Blanc,Olympique Marseille,France,11,0,1,1,2,0,4,3.6,0.0144,0.0431,0.0784
1998,14,Fabien Barthez,AS Monaco,France,11,0,1,0,1,5,7,3.6,0.0144,0.0431,0.1373
1998,16,Alessandro Del Piero,Juventus,Italy,10,1,0,1,1,0,3,3.1,0.0131,0.0392,0.0588
1998,16,Predrag Mijatovic,Real Madrid CF,Yugoslavia,10,0,0,2,2,0,4,3.1,0.0131,0.0392,0.0784
1998,18,Didier Deschamps,Juventus,France,9,1,0,0,2,0,3,2.8,0.0118,0.0353,0.0588
1998,18,Oliver Bierhoff,Milan,Germany,9,0,2,0,0,1,3,2.8,0.0118,0.0353,0.0588
1998,20,Michael Laudrup,Ajax,Denmark,6,1,0,0,0,1,2,2.5,0.0078,0.0235,0.0392
1998,21,Ronald de Boer,Ajax,Netherlands,4,0,1,0,0,0,1,2.4,0.0052,0.0157,0.0196
1998,21,Raúl González,Real Madrid CF,Spain,4,0,0,1,0,1,2,2.4,0.0052,0.0157,0.0392
1998,23,Brian Laudrup,Chelsea,Denmark,3,0,0,1,0,0,1,2.2,0.0039,0.0118,0.0196
1998,23,Clarence Seedorf,Real Madrid CF,Netherlands,3,0,0,1,0,0,1,2.2,0.0039,0.0118,0.0196
1998,23,Marc Overmars,Arsenal,Netherlands,3,0,0,0,1,1,2,2.2,0.0039,0.0118,0.0392
1998,26,Christian Vieri,Lazio,Italy,2,0,0,0,1,0,1,1.9,0.0026,0.0078,0.0196
1998,26,Fernando Hierro,Real Madrid CF,Spain,2,0,0,0,0,2,2,1.9,0.0026,0.0078,0.0392
1998,28,David Beckham,Manchester United,England,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1998,28,Luis Enrique Martínez,FC Barcelona,Spain,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1998,28,Bixente Lizarazu,Bayern Munich,France,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1998,28,Nikos Mahlas,Vitesse Arnhem,Greece,1,0,0,0,0,1,1,1.8,0.0013,0.0039,0.0196
1999,1,Rivaldo,FC Barcelona,Brazil,219,31,14,2,1,0,48,50.0,0.2863,0.8588,0.9412
1999,2,David Beckham,Manchester United,England,154,14,12,8,5,2,41,25.0,0.2013,0.6039,0.8039
1999,3,Andriy Shevchenko,Milan,Ukraine,64,0,7,6,4,10,27,16.7,0.0837,0.2510,0.5294
1999,4,Gabriel Batistuta,Fiorentina,Argentina,48,0,4,6,4,6,20,12.5,0.0627,0.1882,0.3922
1999,5,Luis Figo,FC Barcelona,Portugal,38,1,4,2,4,3,14,10.0,0.0497,0.1490,0.2745
1999,6,Roy Keane,Manchester United,Ireland,36,1,3,5,1,2,12,8.3,0.0471,0.1412,0.2353
1999,7,Christian Vieri,Internazionale,Italy,33,0,1,7,4,0,12,7.1,0.0431,0.1294,0.2353
1999,8,Juan Sebastián Verón,Lazio,Argentina,30,0,1,2,10,0,13,6.3,0.0392,0.1176,0.2549
1999,9,Raúl González,Real Madrid CF,Spain,27,0,1,3,5,4,13,5.6,0.0353,0.1059,0.2549
1999,10,Lothar Matthäus,Bayern Munich,Germany,16,0,1,1,2,5,9,5.0,0.0209,0.0627,0.1765
1999,11,Dwight Yorke,Manchester United,Trinidad/Tobago,14,1,0,0,4,1,6,4.5,0.0183,0.0549,0.1176
1999,12,Jaap Stam,Manchester United,Netherlands,13,1,0,2,0,2,5,4.2,0.0170,0.0510,0.0980
1999,13,Siniša Mihajlović,Lazio,Yugoslavia,12,0,1,2,1,0,4,3.8,0.0157,0.0471,0.0784
1999,14,Zlatko Zahovič,Olympiakos,Slovenia,9,1,0,0,2,0,3,3.6,0.0118,0.0353,0.0588
1999,15,Pavel Nedved,Lazio,Czech Republic,8,1,0,0,1,1,3,3.3,0.0105,0.0314,0.0588
1999,16,Mario Jardel,FC Porto,Brazil,7,0,1,0,0,3,4,3.1,0.0092,0.0275,0.0784
1999,17,Peter Schmeichel,Sporting CP,Denmark,6,0,0,1,0,3,4,2.9,0.0078,0.0235,0.0784
1999,18,Stefan Effenberg,Bayern Munich,Germany,5,0,1,0,0,1,2,2.8,0.0065,0.0196,0.0392
1999,19,Oliver Bierhoff,Milan,Germany,4,0,0,1,0,1,2,2.6,0.0052,0.0157,0.0392
1999,19,Zinedine Zidane,Juventus,France,4,0,0,1,0,1,2,2.6,0.0052,0.0157,0.0392
1999,21,Mario Basler,Bayern Munich,Germany,3,0,0,1,0,0,1,2.4,0.0039,0.0118,0.0196
1999,21,Ryan Giggs,Manchester United,Wales,3,0,0,1,0,0,1,2.4,0.0039,0.0118,0.0196
1999,23,Hernán Crespo,Parma,Argentina,2,0,0,0,1,0,1,2.2,0.0026,0.0078,0.0196
1999,23,Nwankwo Kanu,Arsenal,Nigeria,2,0,0,0,1,0,1,2.2,0.0026,0.0078,0.0196
1999,23,Ronaldo,Internazionale,Brazil,2,0,0,0,1,0,1,2.2,0.0026,0.0078,0.0196
1999,26,Andy Cole,Manchester United,England,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
1999,26,Edgar Davids,Juventus,Netherlands,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
1999,26,David Ginola,Tottenham Hotspur,France,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
1999,26,Claudio López,Valencia,Argentina,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
1999,26,Roberto Carlos,Real Madrid CF,Brazil,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
1999,26,Marcelo Salas,Lazio,Chile,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
2000,1,Luis Figo,Real Madrid CF,Portugal,197,20,21,4,0,1,46,50.0,0.2575,0.7725,0.9020
2000,2,Zinedine Zidane,Juventus,France,181,24,6,11,2,0,43,25.0,0.2366,0.7098,0.8431
2000,3,Andriy Shevchenko,Milan,Ukraine,85,3,8,7,8,1,27,16.7,0.1111,0.3333,0.5294
2000,4,Thierry Henry,Arsenal,France,57,0,6,8,3,3,20,12.5,0.0745,0.2235,0.3922
2000,5,Alessandro Nesta,Lazio,Italy,39,2,0,4,5,7,18,10.0,0.0510,0.1529,0.3529
2000,5,Rivaldo,FC Barcelona,Brazil,39,0,0,7,5,8,20,10.0,0.0510,0.1529,0.3922
2000,7,Gabriel Batistuta,Roma,Argentina,26,1,2,1,4,2,10,7.1,0.0340,0.1020,0.1961
2000,8,Gaizka Mendieta,Valencia,Spain,22,0,1,2,4,4,11,6.3,0.0288,0.0863,0.2157
2000,9,Raúl González,Real Madrid CF,Spain,18,0,1,1,4,3,9,5.6,0.0235,0.0706,0.1765
2000,10,Paolo Maldini,Milan,Italy,10,0,1,1,1,1,4,5.0,0.0131,0.0392,0.0784
2000,10,David Beckham,Manchester United,England,10,0,0,1,1,5,7,5.0,0.0131,0.0392,0.1373
2000,12,Zlatko Zahovič,Valencia,Slovenia,8,1,0,1,0,0,2,4.2,0.0105,0.0314,0.0392
2000,12,Fabien Barthez,Manchester United,France,8,0,0,0,3,2,5,4.2,0.0105,0.0314,0.0980
2000,14,Francesco Toldo,Fiorentina,Italy,7,0,0,1,1,2,4,3.6,0.0092,0.0275,0.0784
2000,14,Francesco Totti,Roma,Italy,7,0,0,1,1,2,4,3.6,0.0092,0.0275,0.0784
2000,14,Roberto Carlos,Real Madrid CF,Brazil,7,0,0,0,2,3,5,3.6,0.0092,0.0275,0.0980
2000,17,Patrick Kluivert,FC Barcelona,Netherlands,6,0,1,0,1,0,2,2.9,0.0078,0.0235,0.0392
2000,18,Edgar Davids,Juventus,Netherlands,5,0,1,0,0,1,2,2.8,0.0065,0.0196,0.0392
2000,18,Hakan Şükür,Internazionale,Turkey,5,0,1,0,0,1,2,2.8,0.0065,0.0196,0.0392
2000,18,Mario Jardel,Galatasaray,Brazil,5,0,0,1,1,0,2,2.8,0.0065,0.0196,0.0392
2000,18,Fernando Redondo,Milan,Argentina,5,0,0,0,2,1,3,2.8,0.0065,0.0196,0.0588
2000,22,Pavel Nedved,Lazio,Czech Republic,4,0,1,0,0,0,1,2.3,0.0052,0.0157,0.0196
2000,22,David Trezeguet,Juventus,France,4,0,1,0,0,0,1,2.3,0.0052,0.0157,0.0196
2000,24,Marcel Desailly,Chelsea,France,2,0,0,0,1,0,1,2.1,0.0026,0.0078,0.0196
2000,24,Oliver Kahn,Bayern Munich,Germany,2,0,0,0,1,0,1,2.1,0.0026,0.0078,0.0196
2000,24,Manuel Rui Costa,Fiorentina,Portugal,2,0,0,0,1,0,1,2.1,0.0026,0.0078,0.0196
2000,27,Laurent Blanc,Internazionale,France,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
2000,27,Claudio López,Lazio,Argentina,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
2000,27,Roy Keane,Manchester United,Ireland,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
2000,27,Juan Sebastián Verón,Lazio,Argentina,1,0,0,0,0,1,1,1.9,0.0013,0.0039,0.0196
2001,1,Michael Owen,Liverpool,England,176,19,11,8,5,3,46,50.0,0.2301,0.6902,0.9020
2001,2,Raúl González,Real Madrid CF,Spain,140,5,17,12,5,1,40,25.0,0.1830,0.5490,0.7843
2001,3,Oliver Kahn,Bayern Munich,Germany,114,11,6,8,4,3,32,16.7,0.1490,0.4471,0.6275
2001,4,David Beckham,Manchester United,England,102,9,5,6,6,7,33,12.5,0.1333,0.4000,0.6471
2001,5,Francesco Totti,Roma,Italy,57,0,3,6,11,5,25,10.0,0.0745,0.2235,0.4902
2001,6,Luis Figo,Real Madrid CF,Portugal,56,5,3,3,3,4,18,8.3,0.0732,0.2196,0.3529
2001,7,Rivaldo,FC Barcelona,Brazil,20,1,1,1,2,4,9,7.1,0.0261,0.0784,0.1765
2001,8,Andriy Shevchenko,Milan,Ukraine,18,0,0,2,4,4,10,6.3,0.0235,0.0706,0.1961
2001,9,Thierry Henry,Arsenal,France,14,0,2,1,0,3,6,5.6,0.0183,0.0549,0.1176
2001,9,Zinedine Zidane,Real Madrid CF,France,14,0,1,1,2,3,7,5.6,0.0183,0.0549,0.1373
2001,11,Bixente Lizarazu,Bayern Munich,France,10,0,1,0,3,0,4,4.5,0.0131,0.0392,0.0784
2001,12,David Trezeguet,Juventus,France,7,0,1,0,1,1,3,4.2,0.0092,0.0275,0.0588
2001,13,Stefan Effenberg,Bayern Munich,Germany,6,1,0,0,0,1,2,3.8,0.0078,0.0235,0.0392
2001,14,Henrik Larsson,Celtic,Sweden,4,0,0,1,0,1,2,3.6,0.0052,0.0157,0.0392
2001,14,Alessandro Nesta,Milan,Italy,4,0,0,1,0,1,2,3.6,0.0052,0.0157,0.0392
2001,16,Juan Sebastián Verón,Manchester United,Argentina,3,0,0,1,0,0,1,3.1,0.0039,0.0118,0.0196
2001,16,Hernán Crespo,Lazio,Italy,3,0,0,0,1,1,2,3.1,0.0039,0.0118,0.0392
2001,18,Giovane Élber,Bayern Munich,Brazil,2,0,0,0,1,0,1,2.8,0.0026,0.0078,0.0196
2001,18,Gaizka Mendieta,Lazio,Spain,2,0,0,0,1,0,1,2.8,0.0026,0.0078,0.0196
2001,18,Roberto Carlos,Real Madrid CF,Brazil,2,0,0,0,1,0,1,2.8,0.0026,0.0078,0.0196
2001,18,Damiano Tommasi,Roma,Italy,2,0,0,0,1,0,1,2.8,0.0026,0.0078,0.0196
2001,18,Sami Hyypia,Liverpool,Finland,2,0,0,0,0,2,2,2.8,0.0026,0.0078,0.0392
2001,18,Emmanuel Olisadebe,Panathinaikos,Poland,2,0,0,0,0,2,2,2.8,0.0026,0.0078,0.0392
2001,18,Ebbe Sand,Schalke 04,Denmark,2,0,0,0,0,2,2,2.8,0.0026,0.0078,0.0392
2001,25,Roberto Baggio,Brescia,Italy,1,0,0,0,0,1,1,2.0,0.0013,0.0039,0.0196
2001,25,Steven Gerrard,Liverpool,England,1,0,0,0,0,1,1,2.0,0.0013,0.0039,0.0196
2001,25,Manuel Rui Costa,Milan,Portugal,1,0,0,0,0,1,1,2.0,0.0013,0.0039,0.0196
2002,1,Ronaldo,Real Madrid CF,Brazil,169,16,13,7,7,2,45,50.0,0.2167,0.6500,0.8654
2002,2,Roberto Carlos,Real Madrid CF,Brazil,145,23,3,4,2,2,34,25.0,0.1859,0.5577,0.6538
2002,3,Oliver Kahn,Bayern Munich,Germany,110,2,13,9,9,3,36,16.7,0.1410,0.4231,0.6923
2002,4,Zinedine Zidane,Real Madrid CF,France,78,2,3,10,8,10,33,12.5,0.1000,0.3000,0.6346
2002,5,Michael Ballack,Bayern Munich,Germany,71,4,6,5,4,4,23,10.0,0.0910,0.2731,0.4423
2002,6,Thierry Henry,Arsenal,France,54,2,6,2,3,8,21,8.3,0.0692,0.2077,0.4038
2002,7,Raúl González,Real Madrid CF,Spain,38,2,2,3,4,3,14,7.1,0.0487,0.1462,0.2692
2002,8,Rivaldo,Milan,Brazil,31,1,2,2,5,2,12,6.3,0.0397,0.1192,0.2308
2002,9,Yildiray Bastürk,Bayer Leverkusen,Turkey,13,0,0,3,1,2,6,5.6,0.0167,0.0500,0.1154
2002,10,Alessandro Del Piero,Juventus,Italy,12,0,1,1,1,3,6,5.0,0.0154,0.0462,0.1154
2002,11,Hasan Sas,Galatasaray,Turkey,10,0,0,1,3,1,5,4.5,0.0128,0.0385,0.0962
2002,12,Ronaldinho,Paris Saint-Germain,Brazil,8,0,1,1,0,1,3,4.2,0.0103,0.0308,0.0577
2002,13,Michael Owen,Liverpool,England,5,0,0,1,1,0,2,3.8,0.0064,0.0192,0.0385
2002,13,Ruud van Nistelrooy,Manchester United,Netherlands,5,0,0,1,0,2,3,3.8,0.0064,0.0192,0.0577
2002,15,Bernd Schneider,Bayer Leverkusen,Germany,4,0,1,0,0,0,1,3.3,0.0051,0.0154,0.0192
2002,15,Juan Carlos Valerón,Deportivo La Coruna,Spain,4,0,1,0,0,0,1,3.3,0.0051,0.0154,0.0192
2002,15,Cafu,Roma,Brazil,4,0,0,1,0,1,2,3.3,0.0051,0.0154,0.0385
2002,15,Patrick Vieira,Arsenal,France,4,0,0,0,2,0,2,3.3,0.0051,0.0154,0.0385
2002,19,Lucio,Bayer Leverkusen,Brazil,3,0,0,1,0,0,1,2.6,0.0038,0.0115,0.0192
2002,19,Luis Figo,Real Madrid CF,Portugal,3,0,0,0,1,1,2,2.6,0.0038,0.0115,0.0385
2002,21,Pape Bouba Diop,Racing Lens,Senegal,2,0,0,0,1,0,1,2.4,0.0026,0.0077,0.0192
2002,21,El-Hadji Diouf,Liverpool,Senegal,2,0,0,0,0,2,2,2.4,0.0026,0.0077,0.0385
2002,21,Rio Ferdinand,Manchester United,England,2,0,0,0,0,2,2,2.4,0.0026,0.0077,0.0385
2002,24,Rubén Baraja,Valencia,Spain,1,0,0,0,0,1,1,2.1,0.0013,0.0038,0.0192
2002,24,Filippo Inzaghi,Milan,Italy,1,0,0,0,0,1,1,2.1,0.0013,0.0038,0.0192
2002,24,Roy Makaay,Deportivo La Coruna,Netherlands,1,0,0,0,0,1,1,2.1,0.0013,0.0038,0.0192
2003,1,Pavel Nedved,Juventus,Czech Republic,190,27,9,2,6,1,45,50.0,0.2436,0.7308,0.8654
2003,2,Thierry Henry,Arsenal,France,128,8,9,14,4,2,37,25.0,0.1641,0.4923,0.7115
2003,3,Paolo Maldini,Milan,Italy,123,7,13,7,4,7,38,16.7,0.1577,0.4731,0.7308
2003,4,Andriy Shevchenko,Milan,Ukraine,67,3,8,3,4,3,21,12.5,0.0859,0.2577,0.4038
2003,5,Zinedine Zidane,Real Madrid CF,France,64,4,1,5,9,7,26,10.0,0.0821,0.2462,0.5000
2003,6,Ruud van Nistelrooy,Manchester United,Netherlands,61,1,4,5,11,3,24,8.3,0.0782,0.2346,0.4615
2003,7,Raúl González,Real Madrid CF,Spain,32,1,2,4,1,5,13,7.1,0.0410,0.1231,0.2500
2003,8,Roberto Carlos,Real Madrid CF,Brazil,27,1,3,3,0,1,8,6.3,0.0346,0.1038,0.1538
2003,9,Gianluigi Buffon,Juventus,Italy,19,0,1,2,3,3,9,5.6,0.0244,0.0731,0.1731
2003,10,David Beckham,Real Madrid CF,England,17,0,2,1,2,2,7,5.0,0.0218,0.0654,0.1346
2003,11,Ronaldo,Real Madrid CF,Brazil,11,0,0,1,2,4,7,4.5,0.0141,0.0423,0.1346
2003,12,Henrik Larsson,Celtic,Sweden,6,0,0,2,0,0,2,4.2,0.0077,0.0231,0.0385
2003,13,Alessandro Del Piero,Juventus,Italy,4,0,0,1,0,1,2,3.8,0.0051,0.0154,0.0385
2003,13,Dida,Milan,Brazil,4,0,0,1,0,1,2,3.8,0.0051,0.0154,0.0385
2003,13,Roy Makaay,Bayern Munich,Netherlands,4,0,0,1,0,1,2,3.8,0.0051,0.0154,0.0385
2003,13,Alessandro Nesta,Milan,Italy,4,0,0,0,2,0,2,3.8,0.0051,0.0154,0.0385
2003,13,Deco,FC Porto,Portugal,4,0,0,0,0,4,4,3.8,0.0051,0.0154,0.0769
2003,18,Nihat Kahveci,Real Sociedad,Turkey,3,0,0,0,1,1,2,2.8,0.0038,0.0115,0.0385
2003,18,Francesco Totti,Roma,Italy,3,0,0,0,1,1,2,2.8,0.0038,0.0115,0.0385
2003,20,Michael Ballack,Bayern Munich,Germany,2,0,0,0,1,0,1,2.5,0.0026,0.0077,0.0192
2003,20,Zlatan Ibrahimović,Ajax,Sweden,2,0,0,0,1,0,1,2.5,0.0026,0.0077,0.0192
2003,22,Filippo Inzaghi,Juventus,Italy,1,0,0,0,0,1,1,2.3,0.0013,0.0038,0.0192
2003,22,Jan Koller,Borussia Dortmund,Czech Republic,1,0,0,0,0,1,1,2.3,0.0013,0.0038,0.0192
2003,22,Adrian Mutu,Chelsea,Romania,1,0,0,0,0,1,1,2.3,0.0013,0.0038,0.0192
2003,22,Ronaldinho,FC Barcelona,Brazil,1,0,0,0,0,1,1,2.3,0.0013,0.0038,0.0192
2003,22,Francesco Toldo,Internazionale,Italy,1,0,0,0,0,1,1,2.3,0.0013,0.0038,0.0192
2004,1,Andriy Shevchenko,Milan,Ukraine,175,27,5,5,2,1,40,50.0,0.2244,0.6731,0.7692
2004,2,Deco,FC Barcelona,Portugal,139,10,13,9,4,2,38,25.0,0.1782,0.5346,0.7308
2004,3,Ronaldinho,FC Barcelona,Brazil,133,9,13,7,4,7,40,16.7,0.1705,0.5115,0.7692
2004,4,Thierry Henry,Arsenal,France,80,3,6,6,10,3,28,12.5,0.1026,0.3077,0.5385
2004,5,Theodoros Zagorakis,Bologna,Greece,44,3,2,3,3,9,20,10.0,0.0564,0.1692,0.3846
2004,6,Adriano Ribeiro Leite,Internazionale,Brazil,27,0,3,2,2,5,12,8.3,0.0346,0.1038,0.2308
2004,7,Pavel Nedved,Juventus,Czech Republic,23,0,0,4,4,3,11,7.1,0.0295,0.0885,0.2115
2004,8,Wayne Rooney,Manchester United,England,22,0,1,3,2,5,11,6.3,0.0282,0.0846,0.2115
2004,9,Ricardo Carvalho,Chelsea,Portugal,18,0,2,2,2,0,6,5.6,0.0231,0.0692,0.1154
2004,9,Ruud van Nistelrooy,Manchester United,Netherlands,18,0,0,4,2,2,8,5.6,0.0231,0.0692,0.1538
2004,11,Angelos Charisteas,Werder Bremen,Greece,15,0,1,1,2,4,8,4.5,0.0192,0.0577,0.1538
2004,12,Cristiano Ronaldo,Manchester United,Portugal,11,0,1,1,2,0,4,4.2,0.0141,0.0423,0.0769
2004,12,Milan Baros,Liverpool,Czech Republic,11,0,1,0,3,1,5,4.2,0.0141,0.0423,0.0962
2004,14,Zlatan Ibrahimović,Juventus,Sweden,8,0,0,0,3,2,5,3.6,0.0103,0.0308,0.0962
2004,15,Samuel Eto'o,FC Barcelona,Cameroon,7,0,1,1,0,0,2,3.3,0.0090,0.0269,0.0385
2004,15,Kaká,Milan,Brazil,7,0,1,0,1,1,3,3.3,0.0090,0.0269,0.0577
2004,17,Traianos Dellas,Roma,Greece,5,0,1,0,0,1,2,2.9,0.0064,0.0192,0.0385
2004,17,Fernando Morientes,Real Madrid CF,Spain,5,0,1,0,0,1,2,2.9,0.0064,0.0192,0.0385
2004,17,Frank Lampard,Chelsea,England,5,0,0,1,1,0,2,2.9,0.0064,0.0192,0.0385
2004,17,Didier Drogba,Chelsea,Ivory Coast,5,0,0,1,0,2,3,2.9,0.0064,0.0192,0.0577
2004,17,Gianluigi Buffon,Juventus,Italy,5,0,0,1,0,2,3,2.9,0.0064,0.0192,0.0577
2004,22,Luis Figo,Real Madrid CF,Portugal,4,0,0,0,2,0,2,2.3,0.0051,0.0154,0.0385
2004,23,Zinedine Zidane,Real Madrid CF,France,3,0,0,1,0,0,1,2.2,0.0038,0.0115,0.0192
2004,24,Rubén Baraja,Valencia,Spain,2,0,0,0,1,0,1,2.1,0.0026,0.0077,0.0192
2004,24,Ludovic Giuly,FC Barcelona,France,2,0,0,0,1,0,1,2.1,0.0026,0.0077,0.0192
2004,24,Maniche,FC Porto,Portugal,2,0,0,0,1,0,1,2.1,0.0026,0.0077,0.0192
2004,24,Antonios Nikopolidis,Olympiakos,Greece,2,0,0,0,0,2,2,2.1,0.0026,0.0077,0.0385
